2026-03-02 18:09:13 - inatML.pipeline.ingest.api - _fetch_data - DEBUG - https://api.inaturalist.org/v2/observations/00c27645-5b9d-4912-a9a0-56faab4be952,00c32fff-aa22-4275-9849-a7a9b6efa063,00c33247-f6b3-4f53-9cee-db46639a8e26,00c4a78e-2cc0-4ade-adea-f309e6fcf4e5,00c6fd86-6902-4340-8d71-f2f133396418,00c73644-b458-46d9-b07b-dc7fb1047600,00c83f16-d684-4384-8176-1cb4ffd6a49c,00c8c041-0536-4959-9d84-7a29fc45b2e1,00ca122e-34e3-47c9-a4f6-3569121b5f37,00ccf546-7a2b-42e0-a6df-8ec44038654a,00cd6d5b-e0db-4da7-adfd-ac6c7a05b9a2,00cef3cd-caab-4f0f-9426-2492b771015b,00d0bf42-e280-492d-96c2-481036f7c21f,00d57d9b-400c-44eb-aa9e-82afa5f35eaf,00d767ca-2473-43b5-bf10-ecfb292ad910,00da232c-fa2a-4ba7-af53-5ef51a96d923,00db3598-bfd0-496f-90e7-c9a066a74ec4,00dd6311-d806-42d4-a8b1-570b538c3754,00e1b321-45eb-46ee-8455-fbf232e426a5,00e58466-26f3-46c2-b7b1-1d339148f731,00e94d72-7360-4453-9248-8932086b20e1,00e96abf-899a-4d69-b2c5-55bf857061ed,00eb682b-592f-48d4-ae46-f48a1db76125,00ec07ec-f0a7-47f2-a241-5b149e676bd9,00edfff8-9175-42b6-a11a-5cc69df965de,00ee0993-3eb4-438d-84d7-61563d53a0f5,00ef35e0-bccc-4df0-88f4-54b3609029bd,00eff3fc-5d35-42d9-b1aa-05ecdefba335,00f116c9-8dc5-49e6-b7ac-e11b6f752e28,00f1c36b-968d-4693-85c9-dc005f099a47,00f56410-59d6-4cac-929e-ee4a75c1c415,00f5b4e9-def6-46b5-9b55-caebc171d9d9,00f70d8f-1900-4521-ac04-1ed0ee50f43b,00f743f1-a069-41d9-a9a9-e2da9970d9c4,00f82eed-124f-4de4-87d2-c862eafc16dc,00fa828a-e70d-4e12-8913-7bad5585b726,00fb19ba-7c8f-4b84-bfa9-e1454ddc134d,00fb80c2-f614-49d8-81db-0cf315e6448a,00fbfa2d-ce6f-4ffb-98ce-6f6454b12af8,00fca5e5-ddee-4759-a831-77933619e8f8,00fce2a5-0ecf-4cde-9d0a-51a2670ce32e,00fd14a5-4bcf-4215-8cec-b72b491d1893,00fef62e-19c5-48d8-9377-9edab2914aab,01010f41-beb1-4600-a459-aca93049065d,01062eb4-fe65-4187-af2e-2952ce496e08,010965fa-51f0-464a-a8aa-08bd115d47bd,0109ea88-fcf3-4b61-a162-b70ba594814f,010a0896-4132-4622-9783-335bdb31f471,010cbf60-7172-49e7-a198-7e254b87bc15,010f3137-f005-4a57-aa67-2c423286f425,01143729-b876-443d-91e0-aaf9162ef61d,0116e9fd-9ad8-41f6-8c45-39a69ed33b5e,011761f9-0acf-4228-93cf-e64cfc1b2c6f,011bd48c-0783-4929-9e82-c8b65dbdf00f,011be029-9e5b-4b60-8206-3a0de700575c,011c4cb0-6f67-410a-9f08-a9980502a79a,011d5bef-4a83-4a65-a586-01aa71f71224,011f7b72-7143-42c8-b57c-675a7e283d7a,011f87b5-2564-454a-bc98-97384b5ab017,0121534c-dc10-4509-90b6-afd3c9cb7de4,0123b996-ff5a-459e-9f69-37382a3e7eb7,012463d3-98d1-4e4b-a0a4-917daf5c2f6e,012557fe-259a-4068-a75f-0684333df010,01258e88-21f0-4fbf-9a35-150ca731943f,01258f31-ce17-4a86-b683-32e331eae5d2,01264d97-4c86-4ca1-9c6f-a4449a1c1aeb,0128249c-7287-43e7-a0e6-cc3530932d18,0129eb3c-e4df-435c-8bb7-808bb1b04215,012d5580-f912-43af-a3b9-80d5b7284d2d,012da6e6-f50b-4623-aac4-960f742b5ecc,01304b17-6e88-4c9a-81c9-58cd170347a3,01333a11-9497-4a48-8f67-6143d2f3e297,0133c14b-befd-4a88-a518-2db386536292,01360f83-9e8a-454a-9999-2c2b4758ae71,013827f1-7fb4-4534-aad7-a3e9fc29730e,01385d11-91df-4f91-85ab-017975f4955e,013a93ff-72be-40d4-aa94-34c12f2e5e84,013c1f98-721a-489b-a92c-107a90f6615c,013c21b0-86b4-4036-88cb-c3c5d662c53c,013ef2b5-0432-4eb8-a7d2-5f4cff58ce4b,013f3d64-dfcd-41d2-9088-5f4543044082,01446960-20e4-4ad6-96e7-86f9b689b55c,01454ad9-7153-4be3-ae2d-ddf8a3981cfa,0147a66d-afac-445c-8209-3345856c3a7a,01485e73-f34a-48c2-a834-2d5883ae6de1,014b53f8-8837-4638-bb2f-8e18d32c872c,015386e8-0c8a-4c5a-9a86-7bee994e6780,01557b24-6dfe-4a35-9035-d1a3046f622f,01558710-77d8-47eb-8768-b1d7b8945736,0156bb2c-6faf-4c87-af7e-1496484f8d76,015924f6-001a-4bf6-bc1b-9a1864fdc0d8,015985ad-eed4-4b1e-9401-f9411fa79526,015afa34-bd4a-4ef6-9ac1-200622c68e1f,015bf373-5635-43d0-9166-1a9d1b8e5b7d,015c1d5c-dcee-440c-98c7-8eb0d1dc6530,015d4981-4ccb-4073-8946-240ef244f314,015f33da-6894-4a45-a02a-66830a6885fb,015fe6a8-9a2f-4ea7-b63a-23c1d91604dd,01619bdb-e63a-4b7b-9be1-44ea5e750908,01629a30-17c7-4b05-9425-2b9a579229a5?fields=(id:!t)&per_page=100
2026-03-02 18:09:13 - inatML.pipeline.ingest.api - _fetch_data - INFO - Fetched 100 observations
2026-03-02 18:09:13 - inatML.pipeline.ingest.api - batch_insert - DEBUG - Saved item 002c536e-635a-4cac-aa31-c02e369e8d53
2026-03-02 18:09:13 - inatML.pipeline.ingest.api - batch_insert - DEBUG - Saved item 002c4b24-eca7-47c0-bb2b-7e8e21ac918a
2026-03-02 18:09:13 - inatML.pipeline.ingest.api - batch_insert - DEBUG - Saved item 00adc40f-c6c5-4a2d-a079-926d9e7b80ab
2026-03-02 18:09:13 - inatML.pipeline.ingest.api - batch_insert - DEBUG - Saved item 005bf052-3d76-44d6-bbe7-0ed37cd4a7ab
2026-03-02 18:09:13 - inatML.pipeline.ingest.api - batch_insert - DEBUG - Saved item 00bbc9ed-31d3-49d2-a0d7-3c25579bf3bd
2026-03-02 18:09:13 - inatML.pipeline.ingest.api - batch_insert - DEBUG - Saved item 003dc6f6-18c0-4e31-b7ac-fb0947bf7136
2026-03-02 18:09:13 - inatML.pipeline.ingest.api - batch_insert - DEBUG - Saved item 00bf3cf0-0a26-4ead-a2fd-eaa8f79dd984
2026-03-02 18:09:13 - inatML.pipeline.ingest.api - batch_insert - DEBUG - Saved item 001166f9-4271-4fe0-82bb-ef55eae2e6c5
